date,open,close,high,low,volume,amount,change
2025-12-29,1901.88,1913.74,1925.9,1886.13,2743187.0,4885224764.0,0.6235934969608965
2025-12-30,1896.01,1915.51,1937.19,1894.88,2053388.0,3903436583.0,1.028475588208923
2025-12-31,1916.53,1907.91,1925.3,1891.64,1948407.0,3356786453.0,-0.44977120107694063
2026-01-05,1948.64,2035.7,2035.73,1948.64,3277929.0,6161990276.0,4.467731340832578
2026-01-06,2069.83,2067.27,2122.35,2053.28,3719422.0,8233785984.0,-0.12368165501514354
2026-01-07,2089.82,2178.16,2203.93,2089.82,4766713.0,14851361062.0,4.227158319855284
2026-01-08,2185.65,2170.56,2214.13,2161.98,8632131.0,18807110657.0,-0.6904124631116668
2026-01-09,2156.42,2198.41,2211.76,2156.42,6269347.0,13753225548.0,1.947208799769979
2026-01-12,2201.67,2278.52,2293.15,2194.27,6324376.0,13385385944.0,3.4905321869308255
2026-01-13,2296.83,2292.02,2333.14,2251.58,8166589.0,16362622106.0,-0.209419068890599
2026-01-14,2298.56,2367.62,2428.08,2297.1,9071170.0,17432809333.0,3.0044897675066107
2026-01-15,2341.33,2417.47,2428.88,2336.71,7578521.0,17267556504.0,3.2519977961244195
2026-01-16,2481.84,2386.92,2490.23,2382.53,8357267.0,17526551935.0,-3.8245817619185796
2026-01-19,2386.3,2432.76,2451.79,2385.08,5875714.0,11840705606.0,1.9469471566860845
2026-01-20,2454.54,2478.52,2482.58,2422.61,9089912.0,18364746745.0,0.9769651339965948
2026-01-21,2438.33,2501.53,2526.57,2436.64,8206176.0,16648959531.0,2.591937924727181
2026-01-22,2505.22,2471.37,2529.33,2444.0,7509816.0,15671002052.0,-1.3511787387933958
2026-01-23,2467.17,2490.68,2516.83,2445.32,7791653.0,14771640528.0,0.9529136622121607
2026-01-26,2464.35,2424.66,2493.49,2420.23,6779037.0,12936681208.0,-1.610566680869197
2026-01-27,2407.51,2446.17,2454.04,2366.03,5832146.0,10925865005.0,1.6058084909304573
2026-01-28,2445.57,2459.39,2470.06,2432.79,4573492.0,9369866460.0,0.565103431919745
2026-01-29,2433.5,2395.12,2464.03,2392.54,4404070.0,7822369759.0,-1.5771522498459054
2026-01-30,2358.14,2356.87,2386.37,2284.18,4869228.0,8436502436.0,-0.053856005156605706
2026-02-02,2361.41,2305.44,2367.52,2302.31,7008570.0,11901934711.0,-2.37019407896129
2026-02-03,2333.14,2355.5,2361.0,2308.23,5663204.0,9805023582.0,0.9583651216815163
2026-02-04,2343.41,2339.26,2346.88,2295.84,3955757.0,6644614877.0,-0.17709235686455366
2026-02-05,2314.11,2277.87,2315.47,2254.36,3773125.0,6359829730.0,-1.5660448293296443
2026-02-06,2250.68,2262.41,2300.46,2239.27,3321939.0,5520227852.0,0.5211758224181144
2026-02-09,2308.33,2310.33,2316.15,2279.69,3011099.0,5559538122.0,0.08664272439382584
2026-02-10,2308.19,2292.88,2320.79,2290.95,2233832.0,5159429531.0,-0.6632902837288067
2026-02-11,2276.87,2298.85,2320.88,2276.87,2253368.0,4297839121.0,0.9653603411701159
2026-02-12,2303.39,2337.77,2360.34,2300.29,3966351.0,6751641169.0,1.4925826716274757
2026-02-13,2333.14,2335.83,2370.03,2323.82,3267855.0,5183384853.0,0.1152952673221519
2026-02-24,2356.47,2390.35,2415.36,2338.07,4772251.0,8182239979.0,1.4377437438202105
2026-02-25,2395.94,2447.21,2448.76,2387.79,4474061.0,9047654206.0,2.1398699466597653
2026-02-26,2449.99,2478.16,2482.66,2423.33,4479398.0,8496778304.0,1.1498006114310702
2026-02-27,2445.36,2478.19,2478.54,2435.42,3486923.0,6767110959.0,1.3425426113128507
2026-03-02,2426.61,2450.88,2488.77,2425.89,4244401.0,8036497685.0,1.0001607180387446
2026-03-03,2458.47,2331.38,2473.9,2321.27,4035060.0,8208276469.0,-5.169475324083666
2026-03-04,2294.0,2346.57,2400.19,2292.98,4943561.0,9062715955.0,2.2916303400174436
2026-03-05,2402.57,2407.02,2445.83,2391.57,4229883.0,8799902940.0,0.18521832870633603
2026-03-06,2408.45,2428.33,2458.59,2396.84,6738177.0,12711146628.0,0.8254271419377655
2026-03-09,2387.59,2413.02,2423.96,2331.44,6657742.0,13358405528.0,1.0650907400349237
2026-03-10,2428.98,2467.02,2467.02,2423.88,5552330.0,11142208639.0,1.5660894696539271
