date,open,close,high,low,volume,amount,change
2025-10-21,2026.07,2072.78,2073.69,2016.43,15126325.0,55657988102.0,2.305448479075267
2025-10-22,2056.82,2063.97,2079.76,2038.57,10617883.0,41475409335.0,0.3476240021003119
2025-10-23,2056.2,2064.84,2066.2,2024.53,9678862.0,38180401847.0,0.42019258826963957
2025-10-24,2094.97,2150.63,2150.63,2092.63,15657349.0,60994775444.0,2.6568399547487704
2025-10-27,2192.66,2213.47,2218.34,2166.69,19062863.0,78254336754.0,0.9490755520691738
2025-10-28,2194.44,2209.89,2229.98,2186.84,16543706.0,71833312550.0,0.7040520588396045
2025-10-29,2221.62,2245.48,2251.62,2217.91,19208871.0,68443616108.0,1.0739910515749826
2025-10-30,2259.82,2223.43,2268.46,2220.4,18165821.0,73002563752.0,-1.6103052455505449
2025-10-31,2219.67,2204.32,2238.46,2188.37,15264007.0,67906971357.0,-0.6915442385579798
2025-11-03,2192.1,2207.08,2207.08,2163.69,12805872.0,53351913751.0,0.6833629852652716
2025-11-04,2202.92,2161.81,2203.01,2148.3,11750536.0,48094230963.0,-1.8661594610789374
2025-11-05,2110.63,2159.96,2168.86,2110.63,10669909.0,39491721826.0,2.3372168499452735
2025-11-06,2175.76,2198.54,2201.41,2155.81,13195946.0,51395246238.0,1.0469904768908216
2025-11-07,2185.63,2197.13,2209.05,2168.4,11333921.0,49339908773.0,0.5261640808371042
2025-11-10,2206.14,2189.3,2211.39,2157.11,15632894.0,51677696099.0,-0.7633241770694377
2025-11-11,2200.57,2165.95,2209.13,2161.46,15463789.0,49546625980.0,-1.573228754368202
2025-11-12,2155.81,2165.4,2187.3,2142.11,12626065.0,46029727079.0,0.4448443972335292
2025-11-13,2162.14,2198.38,2208.86,2158.06,14134699.0,48145846980.0,1.6761171802011081
2025-11-14,2163.68,2138.84,2172.54,2138.84,14767937.0,46365071039.0,-1.1480440730606971
2025-11-17,2140.99,2151.4,2167.95,2138.2,13338921.0,39516085903.0,0.48622366288494157
2025-11-18,2141.52,2132.11,2153.72,2123.49,12933015.0,39929447499.0,-0.4394075236280705
2025-11-19,2124.11,2092.45,2129.9,2076.16,10078898.0,32733954748.0,-1.4905066121811161
2025-11-20,2122.75,2080.45,2127.98,2079.4,8927063.0,33260883942.0,-1.992698150983403
2025-11-21,2031.23,1999.46,2050.24,1995.94,12295141.0,41149991297.0,-1.5640769386037023
2025-11-24,2018.23,2034.86,2049.88,1993.98,10412849.0,35350505809.0,0.8239893371914936
2025-11-25,2058.17,2087.45,2112.98,2058.17,11448881.0,40906227219.0,1.422623009761086
2025-11-26,2079.79,2092.66,2114.76,2065.34,11514964.0,41336705046.0,0.6188124762596172
2025-11-27,2093.88,2101.03,2136.45,2093.55,11923599.0,42637394410.0,0.3414713355111129
2025-11-28,2098.95,2124.72,2126.1,2087.72,10851194.0,40999346308.0,1.2277567355106116
2025-12-01,2127.41,2182.09,2192.75,2111.23,16008400.0,54395907515.0,2.570261491672987
2025-12-02,2184.76,2166.91,2185.2,2159.41,14696790.0,50031712242.0,-0.8170233801424578
2025-12-03,2163.41,2130.34,2165.65,2119.95,11743830.0,39621234188.0,-1.5286053036641096
2025-12-04,2129.6,2111.18,2134.67,2091.62,9839319.0,33863831201.0,-0.8649511645379448
2025-12-05,2114.71,2137.23,2139.92,2091.39,11254649.0,36471309180.0,1.0649214313073652
2025-12-08,2141.04,2187.72,2195.52,2141.04,13766252.0,52665709421.0,2.180248851025662
2025-12-09,2181.81,2197.86,2221.83,2179.72,13750051.0,54533571080.0,0.7356277586041031
2025-12-10,2187.64,2171.93,2189.26,2147.7,9796594.0,39167866552.0,-0.7181254685414435
2025-12-11,2180.98,2135.81,2182.28,2135.76,13779992.0,49140458115.0,-2.071087309374688
2025-12-12,2130.24,2142.45,2162.91,2111.48,13300997.0,49427359335.0,0.5731748535376313
2025-12-15,2119.89,2107.11,2128.49,2105.01,9495266.0,35123622731.0,-0.6028614692271649
2025-12-16,2100.95,2065.15,2107.31,2050.65,9255660.0,29430040133.0,-1.7039910516670902
2025-12-17,2066.65,2118.82,2120.0,2058.32,10800247.0,36693365819.0,2.5243751965741694
2025-12-18,2101.95,2110.35,2130.3,2098.79,9166088.0,32907900739.0,0.3996289160065697
2025-12-19,2126.05,2109.6,2131.3,2105.29,9058340.0,34750323958.0,-0.7737353307777461
2025-12-22,2120.45,2138.68,2150.88,2120.45,11270116.0,38944516091.0,0.8597231719682152
2025-12-23,2134.0,2149.38,2159.58,2127.39,12503264.0,39882842620.0,0.7207122774133135
2025-12-24,2154.17,2204.96,2206.28,2154.17,17248377.0,50079231440.0,2.3577526379069416
2025-12-25,2200.33,2212.77,2222.07,2190.1,13563274.0,44363885998.0,0.5653697399935489
2025-12-26,2203.95,2217.01,2231.67,2197.75,13774578.0,43480685883.0,0.5925724267792101
2025-12-29,2220.04,2209.99,2236.07,2201.38,13628527.0,45280888731.0,-0.45269454604422366
2025-12-30,2198.77,2221.46,2234.62,2193.92,14232417.0,47981091097.0,1.031940584963414
2025-12-31,2233.88,2211.77,2240.52,2207.74,12882751.0,41680814479.0,-0.9897577309434762
2026-01-05,2233.93,2292.55,2292.55,2233.93,15798792.0,63945561936.0,2.624075060543542
2026-01-06,2305.82,2321.38,2321.41,2286.52,16459532.0,66613437301.0,0.674814165893259
2026-01-07,2347.48,2322.74,2350.83,2304.88,16559409.0,72319118081.0,-1.0538960928314718
2026-01-08,2313.14,2325.76,2341.31,2311.07,33148475.0,75837308323.0,0.5455787371279017
2026-01-09,2316.84,2358.6,2359.85,2306.7,37546058.0,85405863902.0,1.8024550681100018
2026-01-12,2384.83,2432.78,2433.01,2364.92,30413252.0,90160070188.0,2.010625495318336
2026-01-13,2449.28,2368.04,2449.28,2360.32,38727196.0,96796012271.0,-3.316893127776335
2026-01-14,2391.4,2421.75,2460.62,2382.75,39745403.0,106528770420.0,1.2691310529396969
2026-01-15,2396.91,2418.83,2425.02,2384.08,17338028.0,65738537995.0,0.9145107659444899
2026-01-16,2431.79,2467.41,2483.77,2419.01,17401995.0,84673136506.0,1.464764638393936
2026-01-19,2450.78,2443.84,2459.36,2425.6,32101440.0,86371110383.0,-0.2831751524004625
2026-01-20,2438.08,2415.2,2453.4,2391.97,26891748.0,83233034411.0,-0.9384433652710374
2026-01-21,2400.05,2470.8,2477.79,2398.61,20671293.0,77546570436.0,2.947855253015562
2026-01-22,2495.1,2508.81,2515.23,2473.81,23941521.0,100817682142.0,0.5494769748707482
2026-01-23,2504.28,2542.65,2542.65,2496.77,28366561.0,98269892469.0,1.532176913124726
2026-01-26,2542.72,2496.52,2559.78,2476.5,24715433.0,85033227054.0,-1.8169519254970985
2026-01-27,2488.18,2508.98,2512.85,2419.27,20143229.0,76629394686.0,0.8359523828661987
2026-01-28,2508.3,2477.01,2516.39,2469.0,18330469.0,73322583567.0,-1.2474584379858853
