date,open,close,high,low,volume,amount,change
2026-01-12,4769.65,4789.92,4795.93,4737.57,294833165.0,799954082388.1,0.42497877202730683
2026-01-13,4798.05,4761.03,4836.95,4745.52,301449497.0,801054979639.8,-0.7715634476506171
2026-01-14,4767.7,4741.93,4818.1,4720.25,364951023.0,891334219174.3,-0.540512196656659
2026-01-15,4721.8,4751.43,4769.55,4720.94,254003636.0,674058683639.6,0.6275149307467514
2026-01-16,4778.43,4731.87,4792.55,4715.36,325278929.0,785624166096.3,-0.9743786138962044
2026-01-19,4720.19,4734.46,4761.63,4715.09,267612492.0,655149256235.7,0.3023183388804357
2026-01-20,4736.91,4718.88,4748.23,4684.97,282719579.0,671960685391.4,-0.3806278776670814
2026-01-21,4714.55,4723.07,4758.28,4714.24,266353332.0,665330511237.3,0.18071714161477823
2026-01-22,4741.75,4723.71,4757.76,4700.45,274199932.0,690235248160.5,-0.3804502557072803
2026-01-23,4729.59,4702.5,4734.79,4684.62,314635445.0,755617735528.3,-0.5727769214667687
2026-01-26,4715.38,4706.96,4754.18,4693.16,363004481.0,796832970315.2,-0.17856461197188928
2026-01-27,4705.17,4705.69,4736.99,4675.64,301475697.0,715267914840.3,0.011051672946982298
2026-01-28,4725.6,4717.99,4739.63,4697.91,382255602.0,829414067055.4,-0.16103775181988703
2026-01-29,4733.09,4753.87,4770.96,4696.05,415513055.0,917966160339.3,0.4390366547012574
2026-01-30,4723.08,4706.34,4738.87,4645.47,319786531.0,750564885195.4,-0.3544297365278543
2026-02-02,4674.28,4605.98,4716.61,4601.76,304773500.0,725920381252.0,-1.4611876053638249
2026-02-03,4648.36,4660.11,4662.13,4578.21,265549405.0,666626842810.7,0.25277732361521055
2026-02-04,4647.97,4698.68,4701.48,4641.84,264881032.0,636018589862.7,1.0910139265098535
2026-02-05,4664.75,4670.42,4687.02,4639.43,237856351.0,550433167197.1,0.12154992228951332
2026-02-06,4622.97,4643.6,4678.26,4606.64,202716477.0,505759806237.8,0.4462499215872071
2026-02-09,4693.67,4719.06,4719.96,4679.9,207251938.0,522757267199.4,0.5409413103179458
2026-02-10,4718.26,4724.3,4732.09,4713.87,187000958.0,450339578978.4,0.1280132930359913
2026-02-11,4715.67,4713.82,4723.7,4703.69,173391681.0,433428613402.0,-0.039230904622256514
2026-02-12,4720.01,4719.58,4726.04,4707.74,197841439.0,490473852275.1,-0.009110150190365932
2026-02-13,4693.41,4660.41,4703.63,4658.4,189167756.0,452878594068.8,-0.7031135144809425
2026-02-24,4727.3,4707.54,4727.37,4698.35,218488890.0,526084235584.0,-0.41799758847545565
2026-02-25,4713.58,4735.89,4766.56,4713.34,284268354.0,596903872616.7,0.47331327780583765
2026-02-26,4741.39,4726.87,4742.15,4706.69,234847644.0,599848915404.9,-0.3062393095695658
2026-02-27,4698.3,4710.65,4721.01,4692.89,261420865.0,578820992510.3,0.26286103484237816
2026-03-02,4681.01,4728.67,4735.41,4667.28,349260752.0,752681937770.4,1.0181563380552454
2026-03-03,4737.32,4655.9,4744.6,4651.4,370624272.0,801659243770.0,-1.7186932696123565
2026-03-04,4609.19,4602.62,4639.42,4575.82,303035666.0,608923128590.3,-0.14254131420053653
2026-03-05,4651.94,4647.69,4671.53,4630.3,259317825.0,570443777084.6,-0.09135973378848396
2026-03-06,4621.49,4660.44,4671.71,4612.79,238527926.0,487807080156.9,0.8428017803781859
2026-03-09,4600.25,4615.46,4625.98,4548.97,322787617.0,665821508005.3,0.33063420466279086
2026-03-10,4648.79,4674.76,4677.6,4648.79,263903748.0,557607876148.6,0.5586399901910014
