date,open,close,high,low,volume,amount,change
2025-12-29,7467.5,7430.61,7491.69,7411.45,198844338.0,390446087065.9,-0.4940073652494185
2025-12-30,7390.14,7458.94,7495.06,7389.87,196203615.0,407623516139.8,0.9309701845973049
2025-12-31,7473.75,7465.57,7488.07,7435.07,194427743.0,380369638018.7,-0.10944974075932819
2026-01-05,7523.88,7651.2,7651.24,7523.25,251853863.0,504690493732.0,1.6922119970015432
2026-01-06,7663.94,7814.14,7814.65,7663.66,313125102.0,571675102991.1,1.9598274516763012
2026-01-07,7838.91,7875.08,7909.66,7828.39,293903440.0,582740692942.6,0.4614161917919721
2026-01-08,7853.21,7894.54,7938.59,7849.07,293561735.0,564453373682.6,0.5262816096857199
2026-01-09,7907.85,8056.69,8064.76,7907.85,314624674.0,631145879411.5,1.8821803650802587
2026-01-12,8141.63,8249.13,8261.35,8103.24,335236286.0,685824116976.6,1.320374421338222
2026-01-13,8270.42,8143.28,8270.42,8106.61,364131033.0,735218804688.9,-1.537285893582192
2026-01-14,8165.35,8227.7,8368.22,8123.4,422766002.0,815959272095.4,0.7635924975659385
2026-01-15,8170.35,8223.27,8249.03,8148.79,313595830.0,600802134839.4,0.6477078705318631
2026-01-16,8241.69,8232.67,8292.74,8204.53,281979042.0,616185542296.4,-0.10944357285945522
2026-01-19,8199.5,8287.95,8318.37,8195.09,261497382.0,560926083767.2,1.0787243124580856
2026-01-20,8307.64,8247.8,8342.87,8142.14,289864460.0,588171478668.1,-0.7203008315237559
2026-01-21,8196.56,8340.11,8351.45,8196.56,243304381.0,517592184757.5,1.7513444664591131
2026-01-22,8355.68,8387.6,8396.13,8337.2,268805243.0,546138129653.9,0.3820155870018966
2026-01-23,8422.36,8590.17,8590.17,8417.75,319690069.0,639421447042.0,1.9924344245555816
2026-01-26,8624.89,8506.69,8671.35,8453.48,349285597.0,692104522399.7,-1.3704522608404155
2026-01-27,8464.65,8548.93,8581.1,8368.18,302852606.0,610885915269.2,0.9956702285386951
2026-01-28,8565.34,8601.16,8633.15,8526.53,311774257.0,612731517849.5,0.4181970593111273
2026-01-29,8584.68,8517.84,8658.94,8503.09,354198387.0,666256871148.3,-0.7785962901354523
2026-01-30,8439.65,8370.52,8496.34,8194.58,328947170.0,600497374470.5,-0.8191097972072207
2026-02-02,8279.72,8037.05,8324.43,8032.35,299646022.0,546055656717.8,-2.930896213881619
2026-02-03,8135.87,8286.7,8286.7,8075.37,272227136.0,543264486191.1,1.8538890124842315
2026-02-04,8270.84,8299.06,8309.86,8179.35,268860277.0,501886746835.7,0.3411987174216808
2026-02-05,8203.06,8146.11,8224.78,8081.43,231840515.0,435277701063.7,-0.6942531201771024
2026-02-06,8054.22,8146.41,8247.3,8014.66,218642144.0,418373434780.9,1.144617355870582
2026-02-09,8280.11,8311.28,8313.47,8229.0,211667566.0,427982319251.6,0.3764442742910429
2026-02-10,8318.53,8306.44,8331.99,8258.15,195806220.0,394283311159.0,-0.14533817874071675
2026-02-11,8295.33,8325.81,8373.5,8295.12,204019703.0,388612429404.3,0.3674356535544645
2026-02-12,8342.37,8423.57,8437.42,8341.77,212138318.0,438320451204.1,0.9733445052185279
2026-02-13,8366.33,8299.59,8419.76,8290.84,202785725.0,406320461061.6,-0.7977213425719495
2026-02-24,8403.31,8392.91,8444.13,8328.57,224629278.0,449713840344.2,-0.12376075617821594
2026-02-25,8412.08,8527.56,8551.53,8401.6,277893389.0,506848669829.3,1.372787705299992
2026-02-26,8542.83,8557.22,8582.76,8490.92,254111765.0,513984663150.7,0.16844535124776472
2026-02-27,8499.8,8658.45,8658.45,8499.8,280361167.0,512821943080.7,1.8665145062236932
2026-03-02,8585.85,8658.33,8683.98,8551.46,339032296.0,619505358994.6,0.8441796677090744
2026-03-03,8651.06,8281.61,8654.57,8267.11,346153906.0,634660475372.6,-4.270574935325832
2026-03-04,8167.98,8248.95,8377.17,8167.98,272107714.0,471470145318.9,0.9913099689274603
2026-03-05,8383.55,8309.17,8391.04,8251.11,256343454.0,472940762598.8,-0.8872136505418255
2026-03-06,8273.18,8360.33,8394.33,8258.64,234514960.0,427695132113.2,1.0534038906442218
2026-03-09,8234.19,8279.48,8305.92,8066.14,286518510.0,523828528067.1,0.5500237424688895
2026-03-10,8341.14,8410.3,8412.93,8330.93,239941358.0,465082278986.8,0.8291432585953462
