date,open,close,high,low,volume,amount,change
2026-01-16,1509.7,1514.07,1528.78,1495.68,16765776.0,116789712149.0,0.28946148241371733
2026-01-19,1513.59,1506.86,1525.12,1502.72,12876257.0,93307391548.0,-0.4446382441744474
2026-01-20,1508.37,1482.99,1525.81,1473.19,14030658.0,97763534671.0,-1.6826110304500808
2026-01-21,1482.66,1535.39,1546.05,1482.66,14447414.0,117311199390.0,3.5564458473284515
2026-01-22,1563.38,1541.64,1574.97,1530.25,15212194.0,114471734613.0,-1.3905768271309604
2026-01-23,1530.28,1553.71,1553.71,1523.5,21244687.0,110767211554.0,1.531092349112585
2026-01-26,1556.57,1532.8,1575.45,1529.32,21231612.0,108916689901.0,-1.5270755571545118
2026-01-27,1530.07,1555.98,1562.58,1507.41,19787281.0,102142695465.0,1.6933865770847139
2026-01-28,1566.19,1554.8,1569.44,1535.9,15543610.0,104613183531.0,-0.7272425440080769
2026-01-29,1550.99,1507.64,1560.64,1507.3,16408344.0,98586261532.0,-2.794989007021316
2026-01-30,1501.51,1509.4,1522.33,1465.32,14865583.0,92994626166.0,0.5254710258340005
2026-02-02,1492.81,1450.9,1508.54,1450.1,13153967.0,86595572659.0,-2.807457077591914
2026-02-03,1475.57,1471.07,1478.05,1430.0,13891459.0,98826244308.0,-0.3049668941493796
2026-02-04,1452.98,1453.48,1455.12,1432.6,15639050.0,76593068050.0,0.034412035953695165
2026-02-05,1423.66,1432.52,1441.16,1416.26,15199278.0,67731466062.0,0.622339603557022
2026-02-06,1415.05,1422.41,1440.81,1405.87,13035099.0,62257704857.0,0.5201229638528764
2026-02-09,1453.54,1458.16,1458.93,1441.9,15747839.0,72909863132.0,0.31784471015590343
2026-02-10,1463.35,1471.5,1485.97,1463.35,11770391.0,68410380072.0,0.5569412649058729
2026-02-11,1462.0,1455.11,1467.28,1453.01,8978509.0,48644897749.0,-0.47127222982216826
2026-02-12,1463.61,1480.99,1481.98,1454.63,10015209.0,69329188019.0,1.1874748054468138
2026-02-13,1470.26,1470.33,1492.09,1466.71,9896616.0,61592827654.0,0.0047610626691834326
2026-02-24,1493.45,1465.37,1493.77,1453.55,10295969.0,68936003468.0,-1.88021025143126
2026-02-25,1468.51,1473.28,1481.29,1454.41,11075883.0,70042250876.0,0.3248190342592139
2026-02-26,1478.73,1485.86,1494.75,1456.03,11154134.0,83624470114.0,0.4821705111818846
2026-02-27,1468.08,1488.02,1493.52,1463.73,9999772.0,78394898573.0,1.3582366083592212
2026-03-02,1459.78,1464.77,1486.55,1459.51,13427348.0,79348051009.0,0.34183233089917725
2026-03-03,1467.76,1388.41,1469.6,1385.59,14302403.0,88181853374.0,-5.406197198452057
2026-03-04,1380.13,1381.56,1407.0,1376.11,10705585.0,65494655636.0,0.10361342772056518
2026-03-05,1418.88,1405.35,1423.61,1397.76,11006986.0,82290368778.0,-0.9535690121786338
2026-03-06,1396.59,1414.39,1422.0,1396.59,9690549.0,60117751953.0,1.2745329695902292
2026-03-09,1373.82,1390.48,1398.25,1351.88,11840094.0,74328800765.0,1.2126770610414817
2026-03-10,1417.26,1420.54,1424.72,1402.63,12153403.0,65103795254.0,0.23143248239560651
